JOIN_SN,JOIN_SN_TYP,SCTR_CD,COM_SN,IS_ME,POL_SN,CT_RLPS_GBN_CD,CT_IN_RLTN_CD,IS_INDIV,GIS_CD
1451557,1,06,5614715,0,7256437,C,01,1,99
1647113,1,06,7311374,0,6983371,I,01,1,22
518505,1,06,3251770,0,5653925,I,01,1,99
1371434,1,06,2408353,0,3037770,I,99,1,99
1937595,1,06,984853,0,5765593,I,03,1,34
23485,1,08,4020146,0,4528633,I,01,1,37
515522,1,06,949332,0,130268,C,01,1,99
1249361,1,06,365052,0,4413787,I,99,1,99
1716649,1,08,4800320,0,577271,C,01,1,11
64511,1,06,5735868,0,263590,I,99,1,99
1430331,1,08,4241250,0,7004419,C,01,1,36
842996,1,03,7076579,0,7719828,C,01,1,21
1688827,1,03,6042941,0,4819821,C,01,1,24
588556,1,06,254269,0,2999080,I,01,1,99
999736,1,08,6464286,0,6881971,C,03,1,36
357053,1,08,8365864,0,1758043,I,01,1,99
167275,1,08,5167368,0,5218440,I,01,1,31
1704058,1,06,7696345,0,9290820,C,99,1,11
506596,1,08,5470797,0,4575023,C,01,1,31
1877319,1,08,9709907,0,5416722,I,01,1,31
402706,1,06,3509333,0,269915,I,01,0,31
1052313,1,03,5206380,0,8857943,C,01,1,21
1654458,1,06,4343063,0,7371228,C,01,1,99
1792474,1,06,1697390,0,6419214,I,03,1,99
723328,1,06,3898534,0,6359350,C,01,1,99
1765005,1,08,7261519,0,2440758,I,01,1,39
723328,1,06,3898534,0,4309593,I,01,1,99
978499,1,06,1430371,0,4177209,I,01,1,99
305599,1,08,7864157,0,9675124,C,01,1,26
393486,1,06,9813873,0,8111814,I,99,1,99
216118,1,06,6365758,0,6481804,I,99,1,21
838738,1,06,2418597,0,9770299,I,03,1,21
63632,1,06,7137579,0,4217442,I,99,1,99
723328,1,06,3898534,0,5944605,I,01,1,99
55589,1,08,1370716,0,7366000,I,01,1,11
1078494,1,08,958909,0,8331172,I,01,1,31
1360184,1,06,9633670,0,8874355,C,01,1,31
624457,1,06,2553417,0,4361793,I,01,1,11
633471,1,08,1215777,0,3816392,C,02,1,31
406925,1,06,9291324,0,6466658,I,01,1,99
1111889,1,03,9344756,0,5500876,I,01,1,99
1848419,1,08,295879,0,7490901,C,01,1,11
1197254,1,08,4627042,0,4923317,I,01,1,99
1294229,1,08,4960236,0,5166521,I,99,1,11
1724100,1,08,4553175,0,5739068,I,01,1,35
195202,1,08,1080749,0,6921409,I,01,1,38
401928,1,06,7724489,0,124201,I,99,1,99
1756017,1,06,4046885,0,8992569,I,01,1,34
1609997,1,08,7085957,0,9505297,C,01,1,21
1154999,1,08,10046524,0,3587844,I,01,1,99
885717,1,06,8064019,0,4238602,C,01,1,99
497850,1,06,9488726,0,9537083,I,01,1,11
1270549,1,06,5057194,0,3095661,I,03,1,36
1093252,1,08,9059533,0,3257891,C,01,1,35
954181,1,08,6880064,0,5529462,I,01,1,37
520912,1,08,7607140,0,5383630,C,01,1,34
557562,1,08,8138589,0,6783419,C,01,1,31
567692,1,08,7981693,0,2236380,I,03,1,23
571322,1,06,9604996,0,1155695,I,99,1,99
1794844,1,08,6551767,0,851254,I,01,1,11
1927410,1,08,8551413,0,8125283,I,02,1,31
1578616,1,06,5749159,0,5535722,I,03,1,24
1412024,1,08,6631481,0,4897304,I,99,1,23
1067787,1,06,306089,0,2971673,I,99,1,99
916467,1,06,8682250,0,6038818,C,99,1,26
1768675,1,03,3947172,0,8865226,C,01,1,35
1602098,1,08,39847,0,1179429,C,01,1,22
332725,1,08,8996312,0,9356294,C,01,1,31
1246695,1,08,6424492,0,2981833,I,01,1,37
250695,1,08,8658747,0,9751138,I,01,1,23
1874523,1,06,4859742,0,4593535,I,99,1,11
639627,1,06,8351763,0,5963822,C,01,1,99
1067057,1,08,3712318,0,420341,I,03,1,31
843404,1,08,8790215,0,6414972,C,01,1,11
17187,1,06,9603107,0,3539672,I,01,1,38
265436,1,06,5229085,0,8904379,I,99,1,99
1557007,1,06,3109021,0,4250940,C,99,1,31
507506,1,08,5968807,0,134403,I,01,1,36
1611369,1,06,1252549,0,7388936,C,99,1,31
23485,1,06,7981310,0,6114879,C,99,1,37
887914,1,08,2052040,0,7543,C,01,1,34
180761,1,06,2221362,0,7753599,C,01,1,21
782878,1,06,7469803,0,7930783,I,01,1,99
206123,1,08,8355431,0,3059709,C,01,1,36
1752364,1,03,2204967,0,9757448,I,01,1,33
642762,1,06,626158,0,6244054,C,99,1,31
1442547,1,06,356521,0,8876047,C,99,1,99
1290415,1,06,4887836,0,1607385,C,01,1,22
1111536,1,08,4279802,0,873728,I,01,1,37
565398,1,08,2064270,0,4187298,I,03,1,34
1294388,1,06,7575283,0,218219,C,01,1,99
633222,1,06,1188287,0,334377,I,01,1,99
1036128,1,06,7228661,0,6398120,C,01,1,11
251708,1,06,69760,0,3823180,I,99,1,31
1519604,1,06,4281566,0,8929909,I,01,1,99
956427,1,06,1640388,0,4346370,I,99,1,21
153271,1,06,7680876,0,641882,I,01,1,99
1251820,1,06,1970230,0,9962344,I,03,1,37
1372137,1,06,5800088,0,1592710,C,99,1,31
9212,1,06,4131027,0,8688474,C,01,1,31
1760271,1,06,7826926,0,7594133,I,03,1,22
352966,1,06,203219,0,6325972,I,99,1,99
510029,1,06,5695326,0,3745829,I,01,1,99
814897,1,06,6000193,0,1025219,C,01,1,99
1563012,1,08,7513706,0,2765842,I,01,1,23
919205,1,06,3470451,0,4823943,I,01,1,11
191621,1,06,7619472,0,3616170,I,01,1,99
1718381,1,06,2037371,0,5104676,I,02,1,99
1447625,1,08,235872,0,138408,I,01,1,24
1305980,1,08,7709720,0,4274893,I,99,1,21
211439,1,06,378343,0,2470694,I,99,1,99
1740813,1,08,383076,0,3783910,C,01,1,99
1735939,1,06,10028614,0,7860535,I,01,1,11
1774870,1,08,8204555,0,7950346,I,01,1,21
1520459,1,06,1493559,0,8712235,C,01,1,99
1043653,1,06,9585793,0,7074111,I,99,1,99
645968,1,08,4775338,0,1529253,I,01,1,99
29988,1,08,4222736,0,5241962,I,01,1,31
1473281,1,06,7816479,0,3778935,I,01,1,36
1853168,1,06,4869501,0,9161767,I,03,1,31
692983,1,06,7676511,0,5153940,I,01,1,99
1269657,1,06,5135396,0,44351,I,03,1,36
1756017,1,06,7742975,0,2635317,C,01,1,34
780945,1,08,3608566,0,9816815,I,01,1,99
138764,1,06,6111882,0,1862111,I,99,1,99
134669,1,08,5899397,0,3083290,I,01,1,39
1768675,1,06,10033663,0,8014183,I,01,1,31
249932,1,06,8501788,0,4442497,I,99,1,99
1959058,1,06,5835599,0,7115218,I,99,1,24
1535079,1,06,4825550,0,9014649,C,01,1,37
1863732,1,08,3445423,0,6705630,I,01,1,11
76490,1,06,268574,0,4146199,C,01,1,23
1188012,1,08,5238574,0,4391441,C,01,1,25
322225,1,08,8120513,0,3335191,I,01,1,11
114260,1,06,5224418,0,7593926,C,99,1,23
1133779,1,08,7909904,0,6455807,C,01,1,11
553822,1,06,2090184,0,4769601,C,01,1,25
891543,1,06,8662801,0,9564504,I,01,1,99
584841,1,06,6381012,0,8818951,C,01,1,11
1693150,1,08,1621804,0,2806810,C,01,1,37
351761,1,06,6006310,0,6100091,I,99,1,99
325413,1,06,9226871,0,8439832,I,01,1,99
757517,1,08,5237540,0,4947370,C,01,1,36
30166,1,08,8601026,0,6174578,I,99,1,38
1796209,1,08,9982421,0,4555994,I,01,1,23
1161710,1,08,709671,0,6179708,I,99,1,22
1205783,1,08,9592164,0,4676947,C,01,1,31
1920419,1,08,256685,0,6742551,I,01,1,32
1295526,1,08,7904397,0,6675997,C,01,1,35
173291,1,08,6289680,0,9027369,C,01,1,31
325413,1,08,4584769,0,1028779,C,01,1,31
493047,1,08,2597234,0,8725109,I,99,1,99
1843999,1,06,4182911,0,9424459,C,01,1,11
26187,1,06,6278982,0,1227134,C,01,1,99
1836044,1,08,9579232,0,1024945,C,01,1,21
704336,1,06,8991563,0,5448823,I,01,1,99
1047620,1,06,2002429,0,1039207,I,02,1,37
738297,1,03,248662,0,8458361,I,01,1,34
777610,1,08,2421117,0,6394495,I,01,1,35
1172684,1,08,7295385,0,397567,C,01,1,31
750308,1,08,6422405,0,3385021,I,01,1,11
744348,1,06,2099846,0,3032313,C,01,1,31
12000,1,06,6903369,0,1585403,I,99,1,32
965420,1,06,2427683,0,1499083,I,01,1,99
58223,1,06,1143222,0,5052261,I,01,1,99
1912559,1,06,4601680,0,8601817,I,01,1,99
394842,1,08,8230132,0,2609604,I,01,1,22
1295229,1,06,4915448,0,2279976,I,01,1,21
1173739,1,06,8918248,0,1273595,I,03,1,37
1160090,1,06,1377012,0,7768650,I,03,1,33
251654,1,08,303595,0,6373355,I,01,1,34
366469,1,08,3255835,0,1562705,I,99,1,99
1573642,1,06,1503669,0,4586677,C,01,1,37
917013,1,06,1444452,0,8440402,C,01,1,11
1095636,1,08,7575531,0,602917,I,01,1,11
650059,1,06,747561,0,8543503,C,01,1,31
1893672,1,06,86395,0,7597128,C,99,1,37
233935,1,06,8984236,0,2963940,I,01,0,35
310975,1,06,4487157,0,4340073,I,99,1,99
932409,1,03,3152951,0,7336648,I,01,1,25
647515,1,06,6438968,0,82398,C,01,1,38
1031549,1,03,5425249,0,8601418,C,01,1,31
398829,1,06,2968773,0,4545033,I,99,1,11
831201,1,06,4691037,0,2750925,I,01,1,24
909425,1,08,4602722,0,8165223,C,01,1,99
126573,1,08,3788242,0,9508701,I,01,1,11
97375,1,03,6622192,0,9022871,I,01,1,31
747055,1,08,1541060,0,9068563,C,01,1,99
1422627,1,03,3445277,0,7144542,I,01,1,31
1836832,1,06,2911827,0,4957242,I,01,1,24
869631,1,06,7161595,0,7619466,I,99,1,38
448853,1,08,27478,0,4277346,C,01,1,11
1111424,1,06,3517747,0,1012497,C,01,1,22
64511,1,08,6168333,0,6435195,I,01,1,11
287752,1,06,7010521,0,4304524,I,03,1,31
399751,1,08,5459971,0,5470767,C,01,1,11
1124094,1,06,8197144,0,187910,I,01,1,99
718796,1,06,9719808,0,8281520,I,01,1,99
1881966,1,06,5704087,0,3866559,I,01,1,99
565059,1,08,1549022,0,8822596,I,01,1,31
1328230,1,06,8971384,0,6713990,C,99,1,11
736518,1,08,2979693,0,3833528,I,01,1,31
1151491,1,06,4851666,0,8888783,C,01,1,11
1247028,1,06,4590759,0,3703499,I,03,1,31
821288,1,06,3794941,0,2275867,I,99,1,99
1624814,1,06,7941299,0,221681,C,01,1,99
1903513,1,06,5027715,0,3059371,C,01,1,31
1557007,1,08,7135558,0,5388799,I,99,1,11
664537,1,08,5211896,0,7517701,I,01,1,31
869631,1,06,8203825,0,9439773,I,01,1,99
1175524,1,08,5151271,0,6188435,I,01,1,31
131636,1,06,5627761,0,7813426,I,01,1,99
1161710,1,08,3037594,0,7690742,C,01,1,22
1117105,1,06,2601829,0,2334474,I,01,1,99
229397,1,06,39990,0,9648015,I,01,1,24
327674,1,08,5768425,0,1264500,I,03,1,21
1663179,1,08,8839328,0,3474407,C,01,1,21
1149060,1,06,633289,0,3836930,I,01,1,31
47626,1,06,1971904,0,138802,I,02,1,31
1140818,1,06,7794834,0,9619009,C,99,1,99
1775600,1,06,7768352,0,8501219,I,99,1,31
1230517,1,06,5827223,0,1376843,I,01,1,38
596852,1,08,2266315,0,8907580,I,01,1,34
1921096,1,06,5435304,0,686604,I,01,1,36
1779742,1,08,348858,0,9503178,I,99,1,37
167275,1,08,381572,0,3525466,C,01,1,31
1619220,1,03,9900005,0,3946140,C,06,1,21
47726,1,08,6059805,0,5993914,C,01,1,34
65511,1,03,9097214,0,3985326,I,02,1,38
725746,1,03,8287392,0,4420571,I,01,1,22
312518,1,06,1844484,0,1036412,I,99,1,99
547578,1,06,1143410,0,5610575,I,01,1,35
254107,1,08,5630985,0,1351004,I,01,1,11
1795331,1,06,1434041,0,9298252,I,03,1,31
1768675,1,08,7960702,0,1694195,I,01,1,11
535132,1,08,8250637,0,2988617,I,01,1,38
177425,1,08,7704694,0,6756421,C,01,1,37
1161710,1,06,3455698,0,8674358,C,01,1,99
1787486,1,06,874455,0,9421065,I,99,1,99
1520245,1,08,8229159,0,8909178,I,99,1,31
483268,1,06,7975024,0,5145056,C,01,1,99
1674571,1,08,8283884,0,3071719,C,01,1,31
1192444,1,08,5073640,0,4369693,I,01,1,38
1641032,1,08,268406,0,9451088,C,01,1,31
1704483,1,08,7263019,0,6818580,C,03,1,37
701696,1,08,2416229,0,4093970,C,01,1,99
311430,1,06,8116608,0,6392259,I,01,1,31
1455668,1,06,1700660,0,9942805,I,01,1,26
1111316,1,06,5141558,0,6024619,I,01,1,31
1184431,1,06,1704253,0,7689964,I,03,1,22
1593186,1,08,826464,0,85995,I,99,1,31
1227143,1,06,2361068,0,8375909,C,01,1,35
1177416,1,08,6040436,0,1848178,I,01,1,11
1642258,1,08,2940556,0,6465800,I,01,1,99
530446,1,06,7586794,0,1879433,I,01,1,31
1181759,1,06,5917604,0,3842737,C,99,1,31
319504,1,06,8697281,0,4841452,C,01,1,21
1448013,1,08,4827956,0,4062797,I,01,1,21
408972,1,08,9985752,0,9803502,I,03,1,23
296279,1,06,6503658,0,7428590,C,99,1,25
781737,1,06,6717747,0,8700101,C,01,1,11
534712,1,06,3397201,0,4392252,I,03,1,11
1693595,1,06,3774505,0,8323729,I,01,1,22
187152,1,08,7038985,0,758424,I,01,1,99
1136373,1,06,3424613,0,3323969,C,99,1,11
745768,1,06,7202429,0,5830770,C,01,1,11
1943630,1,06,4390178,0,8876796,I,99,1,35
865900,1,06,7679600,0,8907895,I,99,1,99
399070,1,08,6565754,0,6430771,C,01,1,11
49495,1,08,706163,0,6954424,C,01,1,99
412662,1,08,2841048,0,1209766,I,01,1,36
509305,1,06,530528,0,5141317,I,01,1,38
1832382,1,08,1374623,0,585085,C,01,1,31
767193,1,06,340830,0,644454,I,99,1,99
446283,1,06,8213150,0,3446512,I,99,1,99
61036,1,06,4909637,0,1415299,I,01,1,11
1153937,1,08,3647419,0,3709859,I,01,1,31
402811,1,06,8249071,0,3958918,C,01,1,38
1789567,1,08,9971533,0,3048716,I,01,1,21
548223,1,08,5436628,0,5747497,I,01,1,99
920962,1,06,3486681,0,1574696,I,01,1,99
1759027,1,06,6989886,0,772144,I,99,1,99
406189,1,08,2543450,0,9365452,C,01,1,99
820257,1,06,2998039,0,3602263,I,99,1,99
1606865,1,06,5960377,0,6984703,I,01,1,99
1143321,1,06,6499628,0,8370331,I,99,1,31
1064210,1,06,5460477,0,4307710,I,01,1,99
1303201,1,06,7917861,0,9546416,C,01,1,31
981087,1,08,273192,0,4000455,I,01,1,38
1588794,1,06,9098214,0,3666785,I,03,1,21
518505,1,08,9117607,0,4705603,C,01,1,26
606420,1,06,9795285,0,1470604,I,99,1,22
177953,1,06,1112409,0,4477241,I,03,1,99
1657066,1,06,7270503,0,3600271,I,01,1,38
476945,1,08,3953988,0,4861176,C,01,1,26
1151021,1,06,5875313,0,5211022,I,01,1,24
1008235,1,08,5046391,0,7585818,C,01,1,11
914010,1,08,4958827,0,1396753,C,01,1,11
1418278,1,06,4627091,0,9656077,I,01,1,38
1133779,1,08,9605647,0,3742484,I,01,1,11
40877,1,03,9343914,0,784456,C,01,1,21
1858172,1,08,2302183,0,2142341,I,01,1,39
1870890,1,06,10037550,0,1057506,I,99,1,99
1378383,1,06,9828462,0,7730415,I,99,1,99
1135960,1,06,1773081,0,3241992,I,03,1,99
701345,1,08,8368732,0,1203723,I,99,1,33
1077227,1,08,8323091,0,9297908,I,01,1,11
899330,1,08,2819702,0,6048905,C,01,1,33
1069399,1,06,7857826,0,5098082,C,99,1,38
79824,1,06,2347008,0,7907045,I,01,1,38
1566619,1,06,5746566,0,1966476,C,01,1,23
844625,1,08,5078718,0,2187748,I,01,1,31
1056282,1,06,4640061,0,2625432,C,99,1,21
914010,1,06,2022908,0,9048459,I,99,1,11
1214537,1,06,8668834,0,3945653,I,99,1,99
285480,1,08,4755892,0,9145093,I,01,1,32
409142,1,08,1907749,0,3045633,I,01,1,23
1957232,1,06,2477454,0,857285,C,99,1,11
1720196,1,08,2704818,0,525730,I,01,1,11
779914,1,06,10042119,0,2652908,C,01,1,99
1640249,1,06,8454838,0,3471340,I,99,1,99
1701082,1,06,4703788,0,5051601,C,01,1,35
512288,1,06,51307,0,8545731,C,99,1,31
167275,1,06,6742848,0,5476989,I,01,1,31
1351742,1,06,4155600,0,1895914,I,99,1,34
1503814,1,06,5986472,0,874891,I,99,1,99
898242,1,06,404195,0,4901186,C,01,1,99
1954096,1,06,1217368,0,9127083,C,01,1,33
125643,1,08,6037888,0,1130354,I,01,1,31
310926,1,06,616006,0,3779583,I,01,1,33
1551520,1,06,8106499,0,9467959,C,01,1,99
811736,1,06,710547,0,658095,I,99,1,11
211439,1,03,8848418,0,3616216,I,01,1,25
1309797,1,06,8038291,0,1851196,C,01,1,99
737057,1,08,5823897,0,35059,C,01,1,32
151422,1,06,6286048,0,5083425,I,01,1,22
342714,1,03,6722956,0,2594117,I,01,1,21
1571017,1,08,8630566,0,8387637,I,01,1,32
1592098,1,06,4633868,0,3407810,C,01,1,99
374184,1,08,401237,0,9678274,C,02,1,31
1629707,1,03,8635410,0,2300791,I,01,1,35
142808,1,06,6837269,0,3387904,I,99,1,31
1900223,1,06,1760374,0,3172501,C,99,1,35
1798596,1,06,83340,0,6682253,C,01,1,11
1151021,1,08,5285752,0,5750409,C,01,1,24
1283000,1,08,3113800,0,71008,I,01,1,11
339552,1,08,7751577,0,1027914,C,01,1,31
871728,1,06,2703978,0,6751949,C,01,1,99
1157651,1,06,1863016,0,9442955,C,01,1,99
1181455,1,06,8921245,0,8925214,I,01,1,11
352966,1,06,6593514,0,1199515,I,01,1,99
75195,1,03,9041740,0,3264757,I,01,1,32
1122462,1,06,5720002,0,7981181,C,01,1,36
652101,1,08,5022205,0,2767240,I,01,1,31
778693,1,06,7568782,0,8915214,I,99,1,11
488676,1,08,8553356,0,9814398,C,01,1,31
921811,1,06,7175435,0,4924180,C,01,1,99
1259241,1,06,7930082,0,5281403,C,01,1,21
1088473,1,08,9531880,0,4569548,C,01,1,99
412931,1,06,6905719,0,3522984,C,01,1,31
1294114,1,06,4923711,0,4836416,C,99,1,31
933981,1,08,6794981,0,8656520,C,01,1,26
836097,1,08,9793829,0,3414369,C,01,1,31
1266237,1,08,9930932,0,6281639,I,01,1,25
1455808,1,06,5453820,0,3752414,C,01,1,99
1080722,1,08,9344038,0,6928355,C,03,1,38
1464302,1,08,5587605,0,8744495,C,01,1,21
1777776,1,08,9970611,0,809515,C,01,1,31
942542,1,06,1918812,0,400781,C,01,1,34
340216,1,06,5313880,0,5913573,I,03,1,99
481700,1,06,5420683,0,2110233,C,99,1,11
951224,1,08,2669864,0,8748789,I,01,1,31
1467575,1,08,1547905,0,9744418,I,99,1,22
862678,1,08,7164953,0,8278638,I,01,1,26
1200545,1,06,420664,0,4656131,C,01,1,99
729683,1,03,4058060,0,1898752,C,01,1,11
1036128,1,06,3916825,0,2668248,I,01,1,11
1800055,1,08,2722977,0,3175666,C,01,1,99
633471,1,06,531832,0,531994,I,99,1,99
1779334,1,06,3528838,0,6671371,I,01,1,22
1838632,1,08,9262055,0,2705186,C,01,1,21
1904625,1,06,2894002,0,4865302,I,99,1,99
1652492,1,06,2197097,0,2921523,I,99,1,99
1735400,1,06,3608153,0,2620732,I,99,1,99
285480,1,06,1410125,0,9242172,I,99,1,32
105484,1,06,4411232,0,5859805,C,99,1,33
1653571,1,06,9506928,0,8580161,I,01,1,25
1720196,1,06,294377,0,608609,I,99,1,99
459833,1,06,1035693,0,9556351,C,01,1,99
630002,1,08,9209884,0,9597,C,01,1,11
4549,1,08,4462387,0,2546027,I,01,1,31
1044526,1,08,6057278,0,9832311,C,01,1,37
1533294,1,06,3376124,0,5244601,I,01,1,34
518505,1,06,3251770,0,5653925,C,99,1,99
283778,1,06,5097682,0,5076519,I,05,1,37
1116482,1,03,1260655,0,4385074,I,01,1,99
607919,1,06,6306556,0,4745245,I,01,1,99
1443376,1,06,6466855,0,7865623,I,99,1,33
1496020,1,06,7018423,0,3899779,I,99,1,31
1345789,1,08,10043586,0,1732393,C,01,1,23
1943819,1,08,7013497,0,5170724,C,01,1,11
202467,1,03,6717765,0,9576517,C,01,1,11
1135132,1,08,2765568,0,3111238,C,01,1,99
1654832,1,06,169986,0,6294544,C,01,1,32
1343824,1,06,2584168,0,4508342,I,99,1,21
666126,1,08,4046999,0,1376517,I,02,1,11
1792372,1,06,5103674,0,5010037,C,99,1,99
1433378,1,03,210685,0,1885506,C,01,1,11
518505,1,08,9117607,0,1344495,C,01,1,26
1410090,1,06,3862932,0,1897829,C,99,1,11
908189,1,08,9768622,0,6921984,I,01,1,11
1434663,1,08,6992032,0,2072872,I,01,1,31
1513195,1,06,5435449,0,1142311,C,99,1,99
53221,1,06,6748691,0,3861940,C,01,1,99
127875,1,06,6340974,0,69478,I,01,0,38
978499,1,06,4443763,0,3514764,C,99,1,33
1696238,1,06,9262842,0,8319680,I,99,1,99
700877,1,06,8721792,0,317770,I,99,1,31
767542,1,08,1522804,0,752130,C,01,1,25
551379,1,08,4510843,0,7933280,I,01,1,39
25738,1,06,1266421,0,7045586,C,01,1,99
215959,1,06,6717662,0,1771052,I,99,1,32
587707,1,06,5855864,0,7394533,C,99,1,31
593984,1,06,2687729,0,9019584,I,99,1,38
698933,1,06,6631312,0,5433176,I,99,1,99
61452,1,08,258728,0,9555347,I,01,1,11
720861,1,03,1855577,0,9648511,C,03,1,22
600506,1,08,9555977,0,5593774,I,99,1,11
852376,1,06,7018744,0,2117997,I,01,1,99
675074,1,06,2140007,0,3807682,C,01,1,11
1713169,1,08,1326905,0,6024577,I,01,1,31
1654832,1,08,7177556,0,1165159,I,01,1,32
185588,1,06,2523741,0,6759572,I,01,1,25
689918,1,03,5040849,0,9015906,I,01,1,37
761497,1,06,6470096,0,3953803,I,03,1,31
10812,1,06,9793795,0,3125271,I,99,1,38
1002566,1,03,462970,0,1010274,C,01,1,36
1080722,1,08,1715248,0,4377191,I,01,1,99
732624,1,08,6113746,0,658416,C,01,1,11
1190309,1,08,3664109,0,6872560,I,01,1,11
1346482,1,06,8398923,0,3340545,I,99,1,99
1552809,1,08,7451955,0,2605757,I,01,1,31
329779,1,08,1903908,0,9303054,I,99,1,34
1215721,1,08,532021,0,4066796,C,01,1,31
576503,1,08,3606476,0,846719,I,01,1,11
1018563,1,06,9693228,0,1998902,C,01,1,35
1475795,1,08,8987335,0,6291390,I,01,1,26
867024,1,08,5410,0,2966284,C,01,1,11
1447965,1,06,10010484,0,5433048,I,99,1,11
1878975,1,06,558182,0,5593220,I,99,1,99
1828760,1,06,9588257,0,5550581,I,99,1,24
1441840,1,06,3328041,0,4331486,I,03,1,31
352966,1,08,5289485,0,5342614,C,01,1,36
1533294,1,06,3376124,0,5244601,C,01,1,34
2130,1,08,1009892,0,7548751,C,01,1,99
78007,1,08,9150405,0,6578741,I,01,1,38
319981,1,03,9608440,0,3710651,C,01,1,11
1380412,1,06,9783699,0,7080636,I,01,1,99
1371441,1,08,6852271,0,9890672,C,01,1,99
912349,1,08,6094215,0,4054647,I,01,1,11
1292299,1,08,8630640,0,4950206,C,01,1,21
1781315,1,06,7781745,0,6285967,I,01,1,99
1854468,1,06,184052,0,9506670,C,01,1,37
715818,1,06,9581532,0,5631398,I,01,1,31
1124094,1,06,8197144,0,187910,C,99,1,23
1386406,1,08,2578721,0,3471922,C,01,1,11
696589,1,06,3841416,0,8791641,I,01,1,21
539023,1,08,2979201,0,6170283,I,03,1,21
1798596,1,03,5015052,0,8570874,C,01,1,31
1157037,1,06,5441491,0,2883039,C,99,1,23
327201,1,06,5782000,0,586450,I,99,1,99
1148073,1,08,1652124,0,7112217,C,01,1,11
643754,1,03,3308960,0,3838595,I,01,1,36
1181809,1,06,4708538,0,9483820,I,03,1,37
3962,1,08,838565,0,5494505,I,99,1,31
1592098,1,06,6187495,0,7853544,I,01,1,11
875600,1,08,1617485,0,5472984,C,01,1,34
157888,1,06,6569407,0,7273765,C,03,1,99
864182,1,06,1356464,0,1892900,I,01,1,24
120422,1,08,5573098,0,8147930,I,01,1,39
758507,1,08,4223493,0,3989273,C,01,1,24
495490,1,03,2099479,0,6027113,C,01,1,31
1739039,1,06,7001361,0,2612228,I,99,1,99
671965,1,06,7653661,0,3726045,C,99,1,26
745816,1,08,9707166,0,8127895,I,99,1,34
1798596,1,08,8145683,0,9429867,I,03,1,99
1166912,1,06,207256,0,5073099,C,01,1,99
1197254,1,06,4645159,0,3450122,I,99,1,99
425732,1,03,2673200,0,6589073,C,01,1,21
649985,1,06,5606025,0,2945820,I,01,1,25
134630,1,06,5839181,0,6129902,I,01,1,11
1603913,1,08,374387,0,96475,I,01,1,11
1095636,1,06,8943031,0,1756825,I,99,1,99
215959,1,08,9174805,0,2130991,C,06,1,32
727245,1,06,4266986,0,9459407,I,99,1,24
810603,1,06,2841095,0,6836171,I,01,1,99
1151097,1,03,5037656,0,8700078,I,03,1,11
58223,1,06,1143222,0,9564504,I,01,1,99
1654442,1,06,3212425,0,5933478,C,01,1,31
1513149,1,06,8285492,0,5921229,I,99,1,99
1333487,1,06,9590218,0,5804580,I,99,1,21
1366284,1,06,1740746,0,6063124,I,99,1,11
1943212,1,08,5700399,0,1311978,C,01,1,31
381152,1,06,2157450,0,9771938,I,99,1,31
1447845,1,06,4257965,0,9337680,C,01,1,23
1153937,1,06,8181198,0,4288989,C,99,1,31
120422,1,06,2528546,0,8641587,C,99,1,39
254675,1,06,5277289,0,8940923,C,01,1,37
1053687,1,08,8580241,0,7913760,C,01,1,23
55033,1,06,7753736,0,3895612,C,01,1,21
1616946,1,06,2837774,0,8478236,I,01,1,21
442848,1,08,4086562,0,4782730,C,01,1,31
490554,1,08,7185879,0,8019489,C,03,1,22
486428,1,06,1309409,0,5467415,I,02,1,99
1883493,1,06,6560760,0,7606014,I,99,1,31
121788,1,03,9870183,0,7478533,C,01,1,11
144204,1,06,5364898,0,3680577,I,99,1,99
1033649,1,06,6855011,0,6199608,C,01,1,23
20017,1,08,9557111,0,9914687,C,01,1,11
1753125,1,08,6345615,0,7580976,C,01,1,33
747608,1,08,9287485,0,7892299,I,01,1,22
302004,1,06,4912129,0,727377,I,01,1,31
447048,1,06,5246729,0,1965754,C,01,1,99
1003032,1,08,5044762,0,7615952,I,01,1,38
688409,1,06,4307516,0,5034265,I,01,1,31
1432370,1,06,4944196,0,129123,C,99,1,34
1716649,1,08,4800320,0,9198663,I,01,1,11
305660,1,06,3769249,0,2055850,I,01,1,99
831201,1,08,6693451,0,4567186,I,99,1,24
1366351,1,06,6974177,0,5528709,C,01,1,36
1184302,1,06,334083,0,2758719,I,99,1,21
381478,1,06,5959390,0,6821934,I,99,1,22
1956500,1,06,8359920,0,3445386,I,99,1,31
53755,1,08,3608631,0,7887409,C,01,1,31
840579,1,06,1852055,0,659878,I,99,1,99
1117105,1,08,8266974,0,5176370,C,03,1,11
405027,1,06,822082,0,9369985,C,01,1,11
1033649,1,08,8908944,0,713875,C,02,1,23
916467,1,06,7366370,0,5454219,C,99,1,26
364406,1,08,9641698,0,3796055,I,01,1,99
1309797,1,08,2771626,0,8134749,C,01,1,11
702332,1,06,9900552,0,5324219,I,01,1,25
245975,1,06,3840370,0,4107584,I,01,1,31
1904467,1,08,2064585,0,591781,I,01,1,24
1251820,1,08,2286934,0,9396235,I,99,1,99
246746,1,06,7854132,0,8518468,C,99,1,11
1189073,1,08,554262,0,1759942,I,01,1,31
1658308,1,06,6427849,0,2923232,C,01,1,11
844999,1,08,7062992,0,2036285,C,01,1,38
23485,1,06,7981310,0,309976,I,01,1,37
